nama_wisata,nama_pereview,rating,review
Taman Wisata Candi Borobudur,hadie jana,3.0,"Tingkat Bintang 3 Walau Aslinya Tempat Ini Bintang 5 Karena Ini Warisan Nasional, Sayang Walaupun Alasanyaah Bagus TUKUK Situs Kelestian Pendestic, Tapi Kefin Tapi Tapi Tapi Kalu Kata Kana Kata Kata Kata Kata Kata Kata Kata Kata Kata Kompal Kata Kosa ALU DI KOMERIALISASIrasananya kurang sreg di hati, para pedagang souvenir menawarkan Barang Daganganya Sampai MengIKuti Ke Pintu Mobil Agak Seditu Bikin Risih, Semoga Di Perhatikan Pihak Tergait Akan Hal Ini, Akhir Kata Semoga Pendelololapan BaKana BAKIHIH BAKIHADI, AKHIR KATA SEMOGA PENDALOPAN SEJUMA SEMIONA SEMIKIHA, AKHIR KATA SEMOGA PENDALOLOLOM SEMBION SEMBION LEKION LEKION LEKION KATA SEMOGA PENDALOLOM"
Taman Wisata Candi Borobudur,Dian Puji Pertiwi,5.0,Melakukan perjalanan solo dan datang ke sini.Tempat yang indah.Layanannya sangat bagus.Saya bertemu dengan beberapa orang asing dan berbicara dengan mereka di sini
Taman Wisata Candi Borobudur,mita rizqy,5.0,"Tempat Wisata Edukasi Yang Sangat Indah, Samgat Luas, Butuh Tenaga Lebih untuk Bisa Melihat Langsung Candinya, Tempat Sangat Sejuk, Pemandu Wisata Juga Sangana, Banyak Beragam oleh oleh dan juga sugara wisara luga wisara wisara wisara wisata wisata wisara wisara wisara wisata suga seorang Ramah."
Taman Wisata Candi Borobudur,Hesti Satrianti,4.0,Senin Hanya Khusus TUKUTU PENGUJUNG ANAK² SISWA SEKOLAH .Jadi Kami TDK BS MASUK KANDI
Taman Wisata Candi Borobudur,"Indri Widiyanti, SE",5.0,Salah Satu Dari 7 Keanaiban Dunia Wajib Dikunjungi .... Keren Pokok Nya
Taman Wisata Candi Borobudur,Stephani Avila,5.0,"Setelah Lama Gak Kesini, Pangling Rona ngeliatnya.makin Bagus Setelah Dipugar Dan Teratur JuGA Utk Pengunjungnya, Gak Uyel2an."
Taman Wisata Candi Borobudur,Sarah Johnson,4.0,"Arsitektur dan pemandangan yang luar biasa dari atas.Rekomendasikan pemesanan online terlebih dahulu jika Anda ingin naik ke atas karena angka dibatasi hingga 1.200 per hari (dan mereka memiliki 50.000 pengunjung sehari di musim puncak).Perhatikan jenis tiket yang berbeda menyediakan akses ke berbagai area.Jika Anda mendaki kuil, Anda harus mengenakan sandal jepit yang disediakan untuk membatasi keliru.Layak pendakian bahkan jika sedikit saraf yang kembali turun!"
Taman Wisata Candi Borobudur,Daud,5.0,"Salah Satu Cagar Budaya di Indonesia.Dapat melihat keindahan borobudur.
MANUAL MEMBELI TIKET DAPAT ATAUPUN VIA Digital.
Jika Hendak Naik Ke Atas Usahakan Membeli Di H-1 Karena Ramai Sekali.
BERJAGA BERJAGA."
Taman Wisata Candi Borobudur,Rocky Jacob,5.0,"Harus berkunjung !!Jelas Anda harus mengambil tiket untuk naik ke kuil.Dengan tiket, Anda akan mendapatkan sandal dan yang paling penting adalah pemandu wisata.Selain itu, Anda bisa mendapatkan fotografer pribadi di sepanjang jalan yang akan memandu Anda ke tempat yang sempurna."
Taman Wisata Candi Borobudur,Iwan Iwan,5.0,"Adalah tempat yang harus dikunjungi jika Anda datang ke Magelang atau Yogyakarta.Satu -satunya yang tidak nyaman adalah harga tiket antara lokal dan orang asing yang cukup besar.Di Bali sekarang mereka tidak melakukannya lagi karena harga siapa pun sama.Bahkan di Thailand tidak ada harga yang berbeda untuk orang asing.

Kuil Borobudur di Malang - Java Tengah 1246 tahun yang dibangun oleh Raja Samaratungga di 778 N.Chr. -825 N.Chr.Dynasty Syaailendra.Arsiteknya adalah Gunadharma."
Taman Wisata Candi Borobudur,Idlhar Naim,5.0,"Beli Tiket Online Di Pwc Borobudur.Usahakan Pesan Tiket Beberapa Hari Sebelumnya Sebelum Memutuskan untuk Ukut Ke Borobudur.Pesan Tiket ""Naik Ke Candi"", 120k/Orang Untuc Domestik.Kita Akan Mendapatkan Layanan Guide BerIKUT ALAS KAKI UNTUK Digunakan Naik Ke Candi.Sesi Naik Ke Candi Dimula Dari Pukul 07.30, Dengan Durasi ± 1 Jam.Kuota per sesi adalah 150 org"
Taman Wisata Candi Borobudur,Supinro 46,5.0,Ramai Indah Dan Sejuk..kurang puasnya karena jam 1 Sampai malam di guyur hujan deras .. akhirnya kurang maksimal berkunjung nya ... selebihanya ok.semua ..
Taman Wisata Candi Borobudur,Ncep Math,4.0,"Indonesia yang luar biasa, fasilitasnya bagus, pelayananya jg bagus, cmn unk akses jalan keluar terlalu jauh Dan diputar2 ditsempat eh2"
Taman Wisata Candi Borobudur,Stella Varga,5.0,Pengalaman yang sangat baik.Kami pergi ke sana sangat awal jadi pada dasarnya kami adalah orang pertama yang memasuki kuil.Kemudian kami pergi ke kuil dengan kelompok dan penuntun.Bagus untuk pergi lebih awal untuk menghindari kerumunan.
Taman Wisata Candi Borobudur,Umar Syakir,2.0,"Sangat disayangkan Pintu Keluar Yang Seharusnya Lurus Dan Dekat Ini Di Rekayasa Menjadi Berbelok ""Dan Sumpek. Cuman Kasih Saran Yang Bawa Anak"" / Orang Yg Sepuh Jangan Masuk"
Taman Wisata Candi Borobudur,F.M.H.,4.0,"Panduan yang lebih besar dan banyak informasi, namun Anda hanya dapat bergabung dengan panduan dan memiliki sedikit waktu untuk dijelajahi.Oleh karena itu bisa sangat terbatas.

Tiket harus dibeli sebelumnya, karena ada batas 1200 orang per hari."
Taman Wisata Candi Borobudur,APRIYANTO WIBOWO,5.0,"Salah Satu Lokasi Favorit untuk Lari, Kebetulan Karena Lagi Ikut Acara Borobudur Marathon Aja.TAPI FASILITAS UMUM SEPERTI MUSHOLA DAN TOILET BANYAK DAN BERSIH.Tempat Makan Rona Banyak Serta Souvernirs.Cuman kalo unk rasa lebih baik d area luar komplek candi"
Taman Wisata Candi Borobudur,Ipoel 76,5.0,"PANAS TAPI ADA SEWA PAYUNG, PINTU KELUAR NYA AGAK BIBINGUMKAN JADI MUTER², BANYAK KANTONG PARKIR DI LUAR AREA CANDI, PENJUAL MAKANAN BANYA BANYAK"
Taman Wisata Candi Borobudur,EDO ANGKHARISMA,5.0,"Suda Lama Gak Kesini, Akhirnya Ksini Bareng Keluarga, Dtng Siang Pas Cuaca Mendung Tapi TDK Hujan Jadinya Sejukkkkkkkkkkkkk"
Taman Wisata Candi Borobudur,Galih P,3.0,"MALESIN KRN ADA Sesi Barat Naik, JD GA FLEKSIBEL WAKTUNYA.Pedagang Banyak YG Agresif, Parkir Udah Autogate TP MSH Banyak Tukang Parkir Dadakan.Jalan Keluar Hbs Candi Ke Parkiran Jauh Bgt Nglewatin Pasar Suvenir, Jauh 1 km.Pokoknya Msh Banyak Yg Perlu Dibenahi"
Taman Wisata Candi Borobudur,lambok jo,3.0,"Kurangnya Petunjuk Arah Serta Tidak Adanya Informasi Terbarukan Tentang Aktifitas Pengelolaan Candi, Ditambah Tidak Adanya Staf Karyawan/Pemandu Dimana Sebenarnya Sangana Didaan Takah, Loasian, Loasian, Loasian, Loasian, Loasian, Loasian, Loasian, Loasian, Loasa Terkana, Sanga Diphai, di Wisatawan Ataupun Pelajar,"
Taman Wisata Candi Borobudur,Siti Fatima,4.0,"Tiket Waktu Itu pesen online 49k/org Jd Tidak Perlu Antre Lama².SARAN KALO KESINI PAGI ATAU Sore, Jgn siang² Krn Panas Banget.yg terpaksa dtg siang disaranin sewa ojek payung 10k/item suda sepuasnyaa."
Taman Wisata Candi Borobudur,Noviyanti,4.0,"Menambah Wawasan, Dan Galeri Foto .terakhir Kesini Cuma Bisa Sampai Pelataran Aja.Lihat YG Memanjakan Mata Dan Cuaca Yang Puana Tenan.Jangan Sampe Lupa Bawa Topi Dan Sun Glasses Yaa ... Pas Masuk Parkiran Langsung Diserbu Pedagang.Keluar Dari Borobudur Pun Mau Gak Mau Sudah Diarahkan Ke Area Pedagang Panjaaaaang Bgt Sampe Sakit Kaki"
Taman Wisata Candi Borobudur,DIANA HASNAN,1.0,"Mohon agar -agar Direview Ulang Peraturan Tentang Naik Ke Atas untuk melihat stupa borobudur karena ini sANGAT TIDAK EFEKTIF APALAGI EFISIEN.Mulai Dari Masuk Yang Yang Mewajibkan Memakai Pemandu Dan Jam Yang Suda Ada Dan Dibatasi Hanya 1Jam.Barat Kita Yang Pernah Datang Dan Pernah Tau Cerita Dan Harus MengIKuti Aturan Lagi ini SANGAT Repot Dan Menghabekan Waktu.
Mohon Agar Direview Kembali Delanan Kebijakan Baru Dan Bisa Menjadi Solusi Win-Win Agar Wisata Kita Bisa Lebih Maju Lagi."
Taman Wisata Candi Borobudur,Indra Dwi KOMED,4.0,Setelah 15 Tahun Tidak Kesini.Ternyata ya tidak terlalu banyak perubahan.Pasti Panas Siang Hari.Baru Masuk Suda Diserbu Orang Berjuuali.HARGA TIKET TETEP MAHAL WALAU DIBATASI TIDAK BOH NAIK.Munckin Patungnya Belum Vaksin.Keluar Areal Candi Pasti Masuk Labirin Yang Juuali Banyak Banget.Harganya murah tapi ya Kondisi Suda Cape Males Mau Belanja.Karena jika masuk kawasan candi tidak boleh pembawa makanan minuman.Jadi Benar-Benar Kehausan.BELANJA AIR KETIKA HAMPIR PINTU KELUAR.Tolong Diperhatikan Lagi untuk Kenyamanan Pengunjung.
Taman Wisata Candi Borobudur,Serafina Jingga,4.0,"Bagus, cuma jalannya jauhh bgt .. Ada sih mbl yg angkut tp bayar lg .. kebetulan ga bs naik krn kesorean .. haru pesan online h-1 .."
Taman Wisata Candi Borobudur,Rudy Baskara,4.0,"Akhirnya setelah 20an tahun lebih gak kesini, bisa kesini lagi.

+ Rute Menuju Borobudur Sangat Lancar & Jalanan Halus
+ Parkiran Luas
+ Banyak fasilitas penunjang wisata seperti toilet, wastafel di bbrp tempat, sewa payung, sewa andong, golf mobil sewa, sewa sepeda.
+ Banyak Banget Penjual OLEH2 & MAKANAN DENGAN HARGA YG SANGAT MURAH, BAHKAN LEBIH MURAH DR MALIOBORO.

- Jika Datang Diantara Jam 10-15 Cuaca Sangat Panas.Pastikan Jangan Pakai Baju Hitam & Bawa Topi/Payung & Kacamata (Banyak Yg Jual & Sewa Di Lokasi)
- Sejak Pandemi Sampai Hari ini (Juni 2022) Belum Diijikan Naik Candi, Hanya Sampai Pelataran Saja.
- Harga Tiket Hanya Sampai Pelataran Dewasa 50 RB, ANAK 3-10 TAHUN 25 RB.

Semoga Wacana Tiket Naik Ke Candi Seharga 750rb Dibatalkan.Jika Niatnya Utk Menjaga Kelestarian Cagar Budaya, Ya Silahkan Naik Paling Gak Max 100rb Utk Pribumi.Pasang bbrp cctv & tulis aturan ""Yang Manjat Candi, Coret2, Buang Sampah Akan Kena Denda 750 RB '. Saya) Kira lebih Masuk Akal, Tanpa Haru Membuat Kesan Bahwa)."
Taman Wisata Candi Borobudur,Timothy Chandra,4.0,"Suasana di sana sangat sibuk.Dibantu oleh petugas parkir yang baik di sana.Yang agak menjengkelkan adalah penjaja yang cenderung memaksa.Akan lebih baik jika ditawarkan kepada wisatawan yang telah selesai berkunjung, bukan mereka yang baru saja menginjakkan kaki di tempat parkir.Jadi itu mengurangi kenikmatan kunjungan.
Tapi secara keseluruhan, kami menikmati perjalanan dan waktu kami di sana."
Taman Wisata Candi Borobudur,Winda diah puspita rini,3.0,Aku Kerja Di Zona 1 Candi Di Bawah Museum Dan Cagar Budaya Warisan Dunia Borobudur.Di Bawah Dirjen Kebudayaan.Kemendikbudristek.SEKARANG ADA PEMBATASAN Pengunjubg Naik Ke Candi.Cuma 150 Perjam Boleh Ke Strukturnya.BAYARNYA 150RB Panduan DPT Dan Sandal Khusus.KLO CM DI HALAMAN (GAK NAIK) 50RB AJA.BUAT DOMESTIK.LOH Ya ... PELAJAR DISC 50%.
Taman Wisata Candi Borobudur,Yoko,4.0,Cocok Buat Foto2 Tp Cuaca Panas Saat Siang
Taman Wisata Candi Borobudur,amsik fatoni,4.0,"Kesini Terakhir Jaman TK/SD

Salah Satu Tajuan Wisata Kl Ke Magelang

TAPI TERAKHIR KESINI KEMAREN KARENA MAU NYIBAIN CFD, MADA RAME DNA LENGKAP JAJANANNYA, LARKIR JG GA TERLALU SUSAH TERUTAMA BUAT YG BAWA MOBIL

Yg di sorot disini Ada Wedang Ronde, Dan Beberapa Angkringan.

Enak Barat Nongkrong JG."
Taman Wisata Candi Borobudur,oki irfan,4.0,"Masih Belum Melayani Kunjungan Sampai Ke Bagian Puncak/Atas Candi.Hanya Sampai Pelataran, karena ngga mau rugi akhirnya lebih milih untuk pakai jasa mobil mobil vw sewa per keluarga 350 ribu, diaajak keliling lagoon borobudur, candi mendut, candi pawon, kunjokan ke pawang, SDH2 Jam Muter ""Tanpa Haru Panas"" An Jalan Ke Pelataran Candi Borobudur. Selama Perjalanan penasaran Coba Tanya Sama Drivernya, Kenapa Belum di Bolehin Naik Ke Candi, Jawabnya ""Karena Belum Ada Izin Dari UNCESCO!"" ""
Nah, ini Jawaban Yang Selama Ini Dicari-Cari Dan Paling Masuk Akal.
Karena kawasan wisata candi borobudur kan shalat 1 keeajaiban dunia yang memusuhi dikunjungi wisatawan, jadi harang benar ""steril dulu covid-19 meskipun sebetulnya penduduk setraDuk ton-tendu senda senda stica stica stica stica stielut penduduk stica stielut penduduk stielut penduduk sticana senda druduk diski-19"
Taman Wisata Candi Borobudur,Faza Noor,2.0,"Solutif Tidak.

Pertama, Sekarang Ga Boleh Naik Ke Candi, Alesanya Karena Pandemi, Selasar Sempit Bisa Menyebabkan Kerumunan.Halo, Di Pelataran pun Kalo Ga Pada Bisa Naik Akhirnya Jadi Penuh Dan Berkerumun Di Bawah.Nyentuh Candi Aja Ga Boleh, Injek Rumput Ga Boleh, Akhirnya Numplek Semua Di Pelataran.Ketimbang Membatasi Pergerakan Pengunjung, Kenapa Ga Batasin Sekalian Jumlah Pengunjung?Gamau Rugi Ya?Mana Haran Tiket Tetep Padahal Ga Bisa Naik Ke Candi.

Kedua, Ga Boleh Bawa Makanan Dan Minuman, Tapi Di Dalem Minim Tempat Juuali, Bahkan Sepanjang Jalan Naik Ke Arah Candi Ga Ada Yang Juegi, Aneh, Dikira Ga Cape Aus Panas Terik Apa.Baru Ada Orang Jualian Di Rute Turun Candi Arah Keluar.Terus botol air mancur disedi tapi ga boheh bawa botol, Heran.

Ketiga, Nyuruh Survei Kepuasan Nanti Dikasi Souvenir, Layanan Tapi Hapius Diasil Di Costumer Yang Ada Ada Di Pintu Masuk, Lah Kan Kita Ngisi Survei Dan Menilai Setelan Sel dienjai Dong, Harusnya Di Pintu Keluar, Janganh.

Keempat, Kok Bisa Ada Petugas Ditanya Ini ITU JAWABANNAA GATAU, ITU PETUGAS APA PEGawai Magang?Selain Itu, Mau Keluar di Pintu Keluar Aja Diputer Sana Sini Dipaksa Belanja.Ya Meski Murah Meriah Gua Tau, Tapi Gausa Muter Bolak Balik Lah, Cape, Orang Jagi Kalo Mau Belanja Pasti Belanja, Tapi Ga Semua Orang Mau Belanja, Mana Petugas Di Pintunya Sok Galak Banget, Harnus Lewat Pintu Intu Incih.

Kelima, Corona Mbahmu, Beberapa Poin Di Atas Pasti Alasannya Demi MeseGah Covid, Hilih Pret, Selama Pandemi Lu Renovasi Aja Tukangnya Pada Lepas Masker, Bukan Paskan Kerja Loh, Rapiah Istirahat MUSHOL MUSHOL MUSHOLI."
Taman Wisata Candi Borobudur,desi tamalia rahmayanti,4.0,Ke Twc Borobudur H+4 Lebaran Jadi Rame Banget.TAPI SENANG BELUM DI IZINKAN NAIK SAMPE PUNCAK (Hanya Pelataran Candi).TAPI GAPAPA DEH YANG PENTING MELIAT CONDI DARI JARAK DEKAT.Rute Keluarnya Jaga Lumayan Jauh ya.Muterin Komplek Pasar Oheh - Oleh.Disarankan Kalau Mau Kesana Pake Alas Kaki Yang Empuk & Bawa Payung Lipat Kalo Panas.
Taman Wisata Candi Borobudur,Muhammad Taufiq Deris,1.0,"Gak Ramah Orang Tua, Pintu Keluar di Puter Kaya Labirin Dipaksa Muterin Umkm.GAK LAGI DEH KESINI, MANA NAEK KEDI DAH GABISA KAYA Dulu.Cuma yg berduit yg bisa naek ke atas karna bayar lagi"
Taman Wisata Candi Borobudur,Ayu Wanda Sari,4.0,"Kesini Bukan Masuk Ke Area Candinya.TAPI ISENG ADA MOBIL GRATIS Malam Disepanjang Jalan Dimalam Minggu.SUASANA RAMI, BANYAK PENJUAL MAKANAN, ADA MUSIK, ADA Fashion Show.Next Pingin Kesana Lagi Saat Dilaksanakan Mobil Malam Gratis
Pembaruan, Kesini Lagi Dimalam Minggu, Banyak Jajanan"
Taman Wisata Candi Borobudur,elly rahmawati,4.0,Candi borobudur masih tet
Taman Wisata Candi Borobudur,Macan Putih,3.0,TUuana Saya Ke Borobudur Unkari sesuatu Misti Sejarah Kemegahan Dari Candi Borobudur Keeajaiban Warisan Leluhur Kita Nusantara. Awab
Taman Wisata Candi Borobudur,Hindrawan Wibisono,3.0,"Banyak Biaya, Jalannya JauuuuuuuUh.Vana.Rasananya Sekali Aja Kesini.Mau Ke Tempat Wisata Lain Udah Capek, Tidak Bisa Menikmati Suasana"
Taman Wisata Candi Borobudur,Sofya MC,4.0,"Candi ini bagus.Taman Sekituku Candi Bagus.Sayangx Tiket untk org Luar Mahal Banget.Lokal 50 Asing 350 Hanya Utk Tiket Masuk.G Guide Dapat ATAU APA.
HARUS BAYAR TAYO UNTUK NYAMPE SEKITAR LOKASI CONDI.Panas Banget Gak Ad tempat Khusus Buat Istirahat.Utk Klr Naik Tayo Lagi.Klr Lewat Pasar Dan Sepanjang Jalan di Tawari Pedagang.Susah Mau Blanja Krn Sdh Capek Bgt.
Saran Sy Minjkin Tiket Barat Org Asing Ditasunin"
Taman Wisata Candi Borobudur,Muhammad syafii Lubis,2.0,"SEJAK TIKET DINIKKAN DAN DI PISAH TIKET Sampai Batas Pelataran Dan Tiket Naik Ke Candi, Permintaan Wisatawan Ke Borobudur Jauuuh Berkurang"
Taman Wisata Candi Borobudur,Nissa Nia,3.0,"Kesimpulanya Semakin Menyebalkan..stelah terakhir ke candi Borobudur Tahun 2008, juni 2023 Kami Ke Borobudur Lagi Mengantar Saudara Yang Lansiin, Sy Mendukung Soal Naik Candi Kindi 120K Perkepala Selain Selain Tikon Tudi Kelaatan 120K Candi Kikanan Tang Tang Tang Luka Kelaatan 12K Tong Kelain Tong Kelain Tang Ledain Selain Tong TongaKaTARY Menuju Parkiran Jalurnya DiputarkanMelewati Pasar Oheh2 Melewati Ratusan Toko Dan Berkelok Seperti Labirin..itu Benar2 Menyebalkan..Gatau Kalau Kita Lelah N Kpanasan apa? ..."
Ketep Pass,DWI KRISTIYANTO,5.0,"Perdana Maen Kesini, Jalan Berkelok Wajib Hati2 UNTUK Pengendara Yang Pertama Kali Jalan Ke Arah Sini, Untungnya Jalan Mulus Semua.
Disini Dapat Liat View 2 Gunung Utama Yaitu Merapi Dan Merbabu, Ada Spot Foto Foto Terbaik.ATAU Gunakan Jasa Tukang Foto 3 Ribu Sekali Jepret .. Dipilih Aja Yg Terbaik Fotonya, Karena Langsung Dapat Dicek Di Hp Langsung.
Liat JuGA Film Tentang Merapi .. Maksimalkan Waktunya Agar Tidak Sia Sia ..
Jajanan Relatif Normal Harganya .."
Ketep Pass,Nike Yamaguchiya,5.0,"Tempat untuk melihat pemandangan .. udaranx sejuk.Kalau Hari Libur Ramai, Banyak Wisatawan Luar Daerah.Kalau PKE Mobil Pzti Penuh Parkiran..tp Klo Motor T4 Parkirnya Sepi.Skrg lbh jd macam cafe2an gt..cm kok jd kayak kasia ma warung2 yg d bawah krn trs sepi.Tp pz kmrn ksna kucut pas turun jd gunungnya gak bgtu terlihat."
Ketep Pass,Lukman El Hakim,3.0,"Dr Dulu Sampe Sekarang TDK Ada Perubahan Atau Pembaruan, Beberapa Tempat Bermain Anak Dibiarkan Rusak, Sewa Teropong 10K TP Kondisinya Beberapa Kotor Dan TDK Terawat.Setiap kali ke toilet harang bayar 2k.Lebih Baik nambah harga tiket masuk tp toilet gratis.HARGA TIKET MASUK 15K / ORANG SUDA DENTASUK PARKIR MOBIL."
Ketep Pass,Wayitno Kila,5.0,"Ketep Pass Bagian Dari Agenda Tur Dari Eo Tour Ke Djogja, Datang Pas Jam 05.00, Pemandangan Barisan Gunung Masih Berselimut Kabut, Gangan Udara Yang Super Sejuk Karena Pas Malemnya Sehabis Hujan.Jangan Lupa Bawa Baju Hangat, Karena Udara Masih Cukup Dingin.

Ketep Pass Merupakan Wisata Yang Jadi Unggulan Di Kota Magelang, Berada Di Ketinggian 1200 MDPL, Yang Bisa Melihat Barisan Gunung Merapi, Merbabu, Sindoro, Sumbing Dangaran Bahakan Bila Bila Cuaca Kerah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah Gunah.

ADA Bioskop vulkano, Suda termasuk Daman HTM.

Ambil foto di area taman bundar dapet pandang Yang Menarik, Sayangnya Teropong/ Teleskop Tenjak Ada, Hanya Berswafoto di Spot Foto Sunrise Delangan Cahaya Siluet,

Di ketep pass da Sky Bridge Yang Bisa melihat Dengan View 360 °, disini jangan lupa Mengabadikan momen matahari terbit, dan banyak spot foto yang dapat diinstagramable.

Ada Kafe Di Atas Buang Makan Atau Sekedar Ngopi Santai Delan Pemandangan Dan View Gunung, Jadi Hal Yangka.

Secara keseluruhan Suda Baik, Munckin Yang Perlu Diperhatikan Sebelum Datang Adalah Cuaca, agar -agar Dapet Lihat Gunung Yang Menabjubkan."
Ketep Pass,Feny Febriana Damayanti,5.0,"Salah Satu Wisata Alam Di Magelang Yang Maikin Berbenah.MAKIN Keren Dan Makin Menarik Wisatawan Unkunjung.Aksses Ke Lokasi Cukup Murat Dan Penunjuk Arah Cukup Jelas.Fasilitas Umum sangan terawat dan memadai, Mulai Dari Musholla, toilet, Tempat Parkir Bahkan Tempat Makan.Perugas Juta Cukup Ramah.Cukup Rekomen Buat Para Wisatawan Dari Luar Kota Tutka Mampir.Usahakan Datang Saat Pagi Dan Bukan Saat Musim Penghujan.BIAR DAPET Lihat Kake Yang."
Ketep Pass,a lisnanto gathi,3.0,"Beberapa Kali Lewat Sini Akhirnya Bisa Kesampian Mampir.Fasilitasnya Cukup Banyak Ada Musium Gunubg Merapi, Teater Gunung Berapi, Kafe, Mushola DSB.MASUK 10RB PARKIR MOTOR 3000. SEMIGA BERBERSIHAN DAN FAILITASYA TERUS TERJAGA"
Ketep Pass,Syifa Firda,4.0,"Tempatnya Dingin.Pemandanganya menarik.SUSAH SINALY.ADA PENJUAL JAGUNG BAKAR, SOTO, MAKANAN MINUMAN KOPI, SACHETAN DLL.JALAN KESANA MUMERONYA.Tentang peristiwa Meletusnya Gunung Merapi) yg biasa disebut Wedhus Gembel."
Ketep Pass,Edo Suhartanto,4.0,"HARUSYA TRMPAT INI BERPEMANDIGAN INDAH

Sayang saat Kami Datang ... CUACQ BERKABUT ... Takbanyak yg bisa Kami Ceritakan.

Museum Kami Mulai Dari ... YG TERLETAK SETELAH TIKET MASUK ...

Seperti Biasianya Museum Di Indonesia Kurang Informatif .. Kalo Tenjak Ada Pemandu Memang Susah M3ngerti ... Kecuali Memang Penggemar Vulkanologi Dan Geologi

Museum Setelah Dari Akan Sampai Ke Taman Bundar Yg Ada Teropong Yg Bisa Dipakai Umum ..

Teropong ini Tidk Lagi Tersedia ... Munckin Rusak ... Itulah Kenapa di Pintu Masuk Dekat Loket .. Ada Warak yg Menawarkan Jasa Peminjaman Teropong.

Dari Sini Turun Ke Merapi Teater Yg Menampilkan Film2 Tentang Merapi ...

Dari Sini Bisa Menuju Ke Skybridge Yg Nyambung Ke Platform Bundar 360⁰ ... HARUS BAYAR UTK MASUK KEMARI .. HARGA TIKET SUDAH TERMASUK NONTON Film di Merapi Teater

Dibawah Platform Bundar Ini Ada Cafe, Toilet Dan Platform Laen Yg Gratis ...

Kalo melihat penataan areal ketep pass ini .. mirip seperti heha skyview .... jangan2 pemerintah dan pemilik heha skyview bekera sama ...

Yg pasti ... datasang di musim hujan ada Kecenderungan Tidk Mendapat Gambar Krn Terhalang Kabut Tebal"
Ketep Pass,Elsa,5.0,"Baru pertama Kali Ke Ketep Pass Ternyata Melebihi Ekspektasi, Ada Beberapa Tempat Yg Bisa Dikunjungi Museum Misalnya Dan Menara, Suasananya Dingin Sehingga Nyaman Utk Beraktivitas.Tiketnya murah Waktu Itu Saat Pemilu Jadi DPT Diskon B1G1"
Ketep Pass,Rafi Naufal Ahnafi,5.0,"Kalo Kesini Jangan Pasm Hujan, Sebaiknya Pas lisan Bisa Liat Sunrise/Sunset
Ada Banyak Makanan Dan Minuman Disini
Toilet Lumayan Bersih

Ketep Pass Merupakan Salah Satu Objek Wisata Alam Yang Paling Populer Di Magelang, Jawa Tengah.Objek wisata ini terletak di ketinggian 1.200 mdpl, lewingga udara di kawasan ini sangat Sejuk Dan Segar.
Daya Tarik Utama Ketep Pass Adalah Pemandangananya Yang Menakjubkan.Dari Sini, Wisatawan Dapat Melihat Gunung Merapi, Merbabu, Sindoro, Sumbing, Dan Ungaran.Jika Cuaca Cerman, Wisatawan Bahkan Dapat Melihat Gunung Lawu di Jawa Timur.

Selain Pemandanganya Yang Yang Indah, Ketep Pass Juta Memilisi Beberapa Fasilitas Yang Menarik, Seperti:

Taman Merapi Merbabu.Taman ini Merupakan Tempat Yang Tepat Tepat Menikmati Pemandangan Gunung Merapi Dan Merbabu Dari Dekat.
Teleskop.Teleskop ini Dapat Digunakan untuk melihat Gunung Merapi Dan Merbabu Secara Lebih Dekat.
Bioskop.Bioskop ini Menyajikan Film Dokumenter Tentang Gunung Merapi.
Menara Langit.Menara ini memilisi tinggi 30 meter Dan Menawarkan Pemandangan Yang Lebih Luas Dari Ketep Pass.

Tips unkunjung ke ketep pass

Kunjungi Ketep Pass Pada Pagi Atau Sore Hari UNTUK MENDAPATKAN PEMANDIGAN YANG LEBIH CERAH.
Jika Ingin Melihat Gunung Merapi Secara Lebih Dekat, Disarankan untuk Datang Saat Cuaaca Carga Dan Tidak Berkabut.
Bawalah Jaket Atau Pakaan Hangat Karena Udara Di Ketep Pass Cukup Dingin.
Perhatikan Keselamatan saat Berada Di Ketep Pass, Terutama Saat Berada Di Taman Merapi Merbabu.
Jangan lupa unked membkawa kamera unkabadikan momen di ketep pass."
Ketep Pass,Tejo Jati Hapsoro,4.0,"Setelah 8 Tahun Ga Kesini, Ada Banya Perubahan, Sekarang Ada Menaranya, Satu Tiket Masuk Hanya Ke Area Dan Museum, Untak Ke Menara Haru Bayar Lagi Gratis Bioskop.Kesini Habis Coblosan Pemilu Pas Hujan"
